"1999/00","168395","G500",2,"E"
"1999/00","168423","G500",1,"E"
"1999/00","168516","G500",2,"E"
"1999/00","168517","G500",2,"E"
"1999/00","168520","G500",2,"E"
"1999/00","168620","G500",1,"E"
"1999/00","168851","G500",1,"E"
"1999/00","169063","G500",1,"E"
"1999/00","169149","G500",1,"W"
"1999/00","169326","G500",1,"E"
"1999/00","169396","G500",1,"W"
"1999/00","169446","G500",1,"S"
"1999/00","169600","F800",1,"E"
"1999/00","169671","G500",1,"E"
"1999/00","170504","F800",1,"E"
"1999/00","170544","F800",1,"W"
"1999/00","170547","F800",1,"E"
"1999/00","170580","F800",1,"E"
"1999/00","170653","F800",1,"E"
"1999/00","170667","G500",1,"S"
"1999/00","170675","G500",1,"E"
"1999/00","170682","G500",1,"E"
"1999/00","170769","G500",1,"E"
"1999/00","170790","G500",1,"E"
"1999/00","170894","G500",1,"E"
"1999/00","171032","F800",1,"E"
"1999/00","171088","G500",1,"W"
"1999/00","171344","F800",1,"E"
"2000/01","140152","F800",3,"E"
"2000/01","140694","F1G5",2,"W"
"2000/01","141787","F800",3,"E"
"2000/01","147297","F800",3,"E"
"2000/01","147615","F800",3,"E"
"2000/01","147617","F800",3,"E"
"2000/01","147622","F800",3,"E"
"2000/01","147636","F800",3,"ER"
"2000/01","147649","F800",3,"E"
"2000/01","147670","F800",3,"E"
"2000/01","147827","F800",3,"E"
"2000/01","147845","F800",3,"E"
"2000/01","147924","F800",3,"E"
"2000/01","148048","G500",3,"E"
"2000/01","148096","G500",2,"ER"
"2000/01","148378","G500",3,"E"
"2000/01","148452","G500",2,"ER"
"2000/01","148714","G500",3,"ER"
"2000/01","148720","G5R2",3,"S"
"2000/01","148799","F1G5",3,"E"
"2000/01","149973","G500",2,"ER"
"2000/01","151679","F800",3,"E"
"2000/01","151748","F800",3,"E"
"2000/01","152088","G500",3,"E"
"2000/01","152109","G500",3,"E"
"2000/01","152146","F800",3,"E"
"2000/01","152196","F800",3,"E"
"2000/01","152231","G500",3,"E"
"2000/01","152338","G5R2",3,"S"
