"1996/97","141296","GEG106"
"1996/97","141296","GEG107"
"1996/97","141296","GEG108"
"1996/97","141296","GEL101"
"1996/97","141296","GEL102"
"1996/97","141296","GEL103"
"1996/97","141296","GEL104"
"1996/97","141297","GEG101"
"1996/97","141297","GEG102"
"1996/97","141297","GEG103"
"1996/97","141297","GEG104"
"1996/97","141297","GEG105"
"1996/97","141297","GEG106"
"1996/97","141297","GEG107"
"1996/97","141297","GEG108"
"1996/97","141297","GEL101"
"1996/97","141297","GEL102"
"1996/97","141297","GEL103"
"1996/97","141297","GEL104"
"1996/97","141328","GEG101"
"1996/97","141328","GEG102"
"1996/97","141328","GEG103"
"1996/97","141328","GEG104"
"1996/97","141328","GEG105"
"1996/97","141328","GEG106"
"1996/97","141328","GEG107"
"1996/97","141328","GEG108"
"1996/97","141328","GEL101"
"1996/97","141328","GEL102"
"1996/97","141328","GEL103"
"1996/97","141328","GEL104"
"1996/97","141344","FR-101"
"1996/97","141344","FR-102"
"1996/97","141344","GEG101"
"1996/97","141344","GEG102"
"1996/97","141344","GEG103"
"1996/97","141344","GEG104"
"1996/97","141344","GEG105"
"1996/97","141344","GEG106"
"1996/97","141344","GEG107"
"1996/97","141344","GEG108"
"1996/97","141344","GEL101"
"1996/97","141344","GEL103"
"1996/97","141359","GEG101"
"1996/97","141359","GEG102"
"1996/97","141359","GEG103"
"1996/97","141359","GEG104"
"1996/97","141359","GEG105"
"1996/97","141359","GEG106"
"1996/97","141359","GEG107"
"1996/97","141359","GEG108"
"1996/97","141359","GEL101"
"1996/97","141359","GEL102"
"1996/97","141359","GEL103"
"1996/97","141359","GEL104"
"1996/97","141364","CS-104"
"1996/97","141364","CS-111"
"1996/97","141364","CS-113"
"1996/97","141364","CS-121"
"1996/97","141364","CS-122"
"1996/97","141364","CS-125"
"1996/97","141364","FR-101"
